name,age,salary,monthly_expenses,savings,investments,debt,assets,financial_goal,risk_appetite
Nimrat Divan,55,1429000.0,69100.0,550000.0,544000.0,620000.0,1812000.0,3395000.0,moderate
Ekbal Ganesh,26,431000.0,13800.0,356000.0,18000.0,255000.0,1899000.0,1013000.0,moderate
Reva Ravel,57,2005000.0,73300.0,2397000.0,4767000.0,2067000.0,1528000.0,27028000.0,moderate
Chatura Sachar,54,2446000.0,85700.0,919000.0,1002000.0,2873000.0,390000.0,3518000.0,conservative
Ria Dara,41,1098000.0,60400.0,1315000.0,1008000.0,555000.0,1601000.0,7452000.0,moderate
Harini Salvi,49,2485000.0,81500.0,180000.0,7360000.0,1759000.0,6766000.0,22390000.0,aggressive
Reyansh Choudhry,41,1321000.0,83800.0,1976000.0,1752000.0,1328000.0,2356000.0,12494000.0,conservative
Ekta Savant,32,599000.0,37600.0,479000.0,415000.0,373000.0,481000.0,2388000.0,moderate
Sai Mishra,52,1804000.0,58600.0,1335000.0,4077000.0,876000.0,3285000.0,8594000.0,moderate
Bhavna Bajaj,31,1117000.0,73900.0,1110000.0,910000.0,87000.0,3868000.0,5009000.0,aggressive
Ranveer Talwar,33,1379000.0,95300.0,1019000.0,2197000.0,351000.0,3007000.0,6524000.0,moderate
Maanav Desai,41,1462000.0,45300.0,938000.0,690000.0,581000.0,4187000.0,3698000.0,aggressive
Lavanya Bhatt,53,1398000.0,96100.0,822000.0,1933000.0,674000.0,6620000.0,5679000.0,conservative
Anjali Sule,36,732000.0,29900.0,1074000.0,239000.0,682000.0,2739000.0,4051000.0,moderate
Gaurika Dhillon,40,1138000.0,64700.0,1478000.0,2639000.0,228000.0,4574000.0,15674000.0,moderate
Aditya Sura,23,602000.0,21900.0,469000.0,659000.0,52000.0,867000.0,2107000.0,moderate
Azad Sani,26,512000.0,32400.0,647000.0,490000.0,361000.0,1309000.0,2810000.0,conservative
Vansha Kulkarni,24,434000.0,27900.0,116000.0,1294000.0,4000.0,748000.0,3123000.0,moderate
Damini Maharaj,24,377000.0,26400.0,308000.0,938000.0,421000.0,913000.0,2228000.0,aggressive
Xalak Pillay,55,1297000.0,91500.0,911000.0,2155000.0,398000.0,726000.0,7660000.0,moderate
Leela Shroff,53,1309000.0,42300.0,682000.0,3708000.0,1309000.0,3393000.0,15321000.0,moderate
Pallavi Kala,53,1452000.0,82200.0,2006000.0,921000.0,661000.0,3817000.0,6403000.0,conservative
Kevin Merchant,24,675000.0,27400.0,849000.0,1161000.0,809000.0,1941000.0,4322000.0,aggressive
Ganga Srinivasan,24,340000.0,11700.0,464000.0,948000.0,205000.0,399000.0,5394000.0,moderate
Ayaan Deep,32,662000.0,23400.0,643000.0,1131000.0,765000.0,733000.0,5528000.0,aggressive
Imaran Patla,43,765000.0,52200.0,456000.0,707000.0,430000.0,1407000.0,2568000.0,moderate
Anjali Mani,34,925000.0,53300.0,1061000.0,2252000.0,793000.0,2487000.0,5232000.0,conservative
Aishani Lal,40,1500000.0,46900.0,311000.0,625000.0,115000.0,2526000.0,3723000.0,moderate
Harinakshi Yadav,28,901000.0,63200.0,1160000.0,411000.0,481000.0,3181000.0,6190000.0,moderate
Onkar Sule,49,1337000.0,84000.0,123000.0,2933000.0,434000.0,3912000.0,9695000.0,aggressive
Oscar Mahal,33,838000.0,35200.0,1036000.0,174000.0,798000.0,473000.0,2193000.0,conservative
Frederick Tripathi,24,351000.0,17100.0,376000.0,53000.0,224000.0,393000.0,1420000.0,moderate
Zehaan Bora,50,1540000.0,91500.0,275000.0,1751000.0,1183000.0,4655000.0,5333000.0,conservative
Tamanna Memon,56,1663000.0,95300.0,438000.0,1985000.0,507000.0,4423000.0,3918000.0,moderate
Saumya Walia,22,306000.0,14800.0,216000.0,431000.0,43000.0,519000.0,1183000.0,aggressive
Pahal Chana,38,902000.0,45600.0,437000.0,2004000.0,737000.0,775000.0,3915000.0,moderate
Victor Shroff,53,1622000.0,50200.0,2121000.0,2768000.0,861000.0,7465000.0,8739000.0,conservative
Vritti Chandran,48,1092000.0,54600.0,360000.0,2338000.0,546000.0,2454000.0,7788000.0,moderate
Tanmayi Nazareth,54,1304000.0,56500.0,854000.0,195000.0,1508000.0,1386000.0,3503000.0,moderate
Urvashi Nair,37,1500000.0,61600.0,642000.0,1421000.0,213000.0,5407000.0,8140000.0,moderate
Zilmil Rajagopal,36,2040000.0,82400.0,478000.0,5914000.0,1576000.0,2610000.0,25317000.0,conservative
Zaid Deo,48,794000.0,44600.0,339000.0,1019000.0,57000.0,1055000.0,4796000.0,moderate
Advika Atwal,27,306000.0,14400.0,397000.0,204000.0,252000.0,1265000.0,975000.0,moderate
Daniel Baral,31,440000.0,20600.0,478000.0,1310000.0,295000.0,1997000.0,4704000.0,conservative
Harini Issac,44,1032000.0,36900.0,1420000.0,1273000.0,900000.0,2415000.0,4370000.0,conservative
Divya Mukherjee,47,1608000.0,111300.0,1025000.0,2310000.0,1449000.0,5084000.0,10313000.0,moderate
Harinakshi Taneja,26,541000.0,20800.0,216000.0,363000.0,86000.0,977000.0,1095000.0,moderate
Ira Tandon,41,1025000.0,47200.0,90000.0,2018000.0,338000.0,3247000.0,6624000.0,conservative
Kai Arya,35,909000.0,33700.0,698000.0,565000.0,275000.0,3309000.0,2694000.0,aggressive
Timothy Murthy,41,757000.0,44300.0,81000.0,1385000.0,552000.0,2729000.0,4589000.0,moderate
Warinder Dar,58,1432000.0,67800.0,80000.0,3254000.0,444000.0,291000.0,11094000.0,conservative
Vaishnavi Oommen,24,367000.0,17000.0,340000.0,718000.0,227000.0,181000.0,2350000.0,aggressive
Arunima Dubey,59,916000.0,60100.0,265000.0,248000.0,486000.0,3242000.0,2041000.0,moderate
Tanvi Luthra,39,596000.0,36200.0,514000.0,143000.0,419000.0,1585000.0,1364000.0,moderate
Jackson Gupta,51,888000.0,45100.0,783000.0,2244000.0,374000.0,4188000.0,5278000.0,aggressive
Upasna Kamdar,38,1124000.0,54700.0,1236000.0,3050000.0,1248000.0,582000.0,12687000.0,moderate
Triveni Doshi,33,746000.0,51600.0,452000.0,304000.0,864000.0,3691000.0,1911000.0,moderate
Lucky Sarma,51,1629000.0,112400.0,1747000.0,1835000.0,686000.0,1088000.0,12808000.0,conservative
Naksh Nayak,48,636000.0,37200.0,369000.0,1248000.0,698000.0,100000.0,4511000.0,aggressive
Anya Muni,27,283000.0,17200.0,54000.0,709000.0,269000.0,1272000.0,1631000.0,conservative
Arya Aggarwal,48,1526000.0,101700.0,762000.0,4161000.0,414000.0,3846000.0,13837000.0,conservative
Naksh Singhal,50,484000.0,33600.0,30000.0,1014000.0,327000.0,694000.0,3820000.0,aggressive
Dakshesh Toor,36,1213000.0,39500.0,874000.0,537000.0,550000.0,3468000.0,2952000.0,conservative
Balendra Boase,57,806000.0,57000.0,906000.0,1858000.0,775000.0,1521000.0,4983000.0,aggressive
Kabir Bhatia,46,1531000.0,89500.0,1819000.0,3946000.0,1642000.0,7568000.0,21230000.0,moderate
Amol Tandon,34,528000.0,28400.0,204000.0,556000.0,394000.0,2043000.0,2777000.0,moderate
Jacob Bhattacharyya,22,433000.0,20100.0,88000.0,642000.0,327000.0,1420000.0,2647000.0,moderate
Aashi Biswas,47,3612000.0,156000.0,1152000.0,1803000.0,3126000.0,5817000.0,6458000.0,moderate
Diya Pandit,29,246000.0,15400.0,363000.0,225000.0,146000.0,32000.0,2052000.0,conservative
Vansha Ratti,50,1633000.0,92200.0,821000.0,4261000.0,922000.0,6511000.0,10888000.0,conservative
Ethan Borah,41,512000.0,19200.0,344000.0,136000.0,346000.0,122000.0,1465000.0,moderate
Lucky Saini,39,1039000.0,56700.0,166000.0,2376000.0,1020000.0,588000.0,4583000.0,aggressive
Damini Ghosh,28,474000.0,16600.0,566000.0,139000.0,368000.0,1396000.0,1797000.0,conservative
Dayamai Khatri,49,1303000.0,65000.0,913000.0,1144000.0,225000.0,4931000.0,7752000.0,aggressive
Upkaar Saraf,28,371000.0,19800.0,66000.0,648000.0,63000.0,759000.0,1107000.0,moderate
Zaid Nadig,37,1084000.0,60300.0,798000.0,11000.0,541000.0,3193000.0,1524000.0,moderate
Ira Desai,53,834000.0,29400.0,904000.0,1690000.0,660000.0,4060000.0,8036000.0,moderate
Yauvani Kamdar,56,2301000.0,76300.0,1693000.0,2183000.0,1080000.0,3236000.0,13517000.0,conservative
Hema Chhabra,59,1382000.0,55200.0,2010000.0,3104000.0,633000.0,304000.0,13259000.0,aggressive
Ladli Seshadri,58,955000.0,52000.0,1255000.0,2794000.0,1026000.0,1059000.0,13792000.0,moderate
Vansha Kumer,43,1809000.0,123000.0,1441000.0,2260000.0,1885000.0,4038000.0,14557000.0,aggressive
Reva Hegde,29,532000.0,32800.0,752000.0,48000.0,304000.0,2068000.0,2591000.0,moderate
Owen Ram,53,2700000.0,162600.0,3312000.0,6876000.0,2327000.0,5660000.0,26562000.0,moderate
Gaurang Wadhwa,52,2070000.0,88900.0,1209000.0,1705000.0,1123000.0,6095000.0,8962000.0,moderate
Naksh Tara,59,1206000.0,40800.0,1409000.0,538000.0,873000.0,3412000.0,4413000.0,conservative
Nicholas Deo,46,1107000.0,73400.0,867000.0,2920000.0,365000.0,2700000.0,6586000.0,conservative
Onveer Jhaveri,27,496000.0,24800.0,413000.0,346000.0,296000.0,394000.0,1414000.0,moderate
Vrinda Bera,41,1646000.0,54900.0,1325000.0,2989000.0,1269000.0,560000.0,11190000.0,moderate
Kabir Kadakia,39,1043000.0,53700.0,1268000.0,795000.0,553000.0,1059000.0,4555000.0,conservative
Owen Kota,54,1510000.0,86500.0,2087000.0,3227000.0,1376000.0,2040000.0,8564000.0,aggressive
Joshua Raja,36,737000.0,31300.0,378000.0,1434000.0,236000.0,691000.0,4430000.0,conservative
Vasana Manda,34,707000.0,20900.0,693000.0,1080000.0,11000.0,680000.0,6437000.0,aggressive
Libni Barad,25,639000.0,35200.0,614000.0,1064000.0,701000.0,1944000.0,2858000.0,moderate
Ayaan Biswas,53,1387000.0,42800.0,1854000.0,946000.0,601000.0,3152000.0,10514000.0,aggressive
Urvashi Om,50,1115000.0,52600.0,779000.0,73000.0,337000.0,1395000.0,1617000.0,moderate
Pushti Sandhu,23,275000.0,17500.0,90000.0,661000.0,157000.0,324000.0,1988000.0,moderate
Hitesh Dhaliwal,38,708000.0,50100.0,244000.0,1889000.0,212000.0,507000.0,7952000.0,conservative
Yashvi Minhas,40,569000.0,25400.0,71000.0,1328000.0,501000.0,1968000.0,2369000.0,aggressive
Banjeet Andra,39,688000.0,20600.0,135000.0,1461000.0,253000.0,1637000.0,4728000.0,moderate
Diya Som,56,2517000.0,125100.0,1225000.0,3563000.0,2995000.0,8363000.0,16183000.0,moderate
Gauri More,27,442000.0,18000.0,88000.0,774000.0,147000.0,836000.0,2535000.0,conservative
Frederick Anne,33,877000.0,58200.0,1152000.0,1820000.0,381000.0,373000.0,4762000.0,conservative
Daksh Narain,28,214000.0,12600.0,123000.0,17000.0,138000.0,881000.0,401000.0,aggressive
Manbir Chandran,31,750000.0,34500.0,438000.0,953000.0,3000.0,156000.0,2600000.0,moderate
Arjun Varkey,56,1408000.0,85800.0,1617000.0,949000.0,7000.0,2587000.0,6446000.0,moderate
Fitan Das,57,1289000.0,55900.0,628000.0,1409000.0,362000.0,3771000.0,4197000.0,conservative
Frado Kunda,23,357000.0,18200.0,388000.0,802000.0,35000.0,1186000.0,4035000.0,aggressive
Nathan Munshi,46,958000.0,64800.0,1190000.0,1044000.0,874000.0,2308000.0,7859000.0,moderate
Abhimanyu Goyal,30,276000.0,10400.0,158000.0,612000.0,289000.0,1102000.0,1553000.0,moderate
Anmol Mani,29,753000.0,31800.0,559000.0,2195000.0,373000.0,1806000.0,8546000.0,aggressive
Chatresh Kata,33,746000.0,49300.0,386000.0,2067000.0,462000.0,3118000.0,8630000.0,moderate
Balendra Nagarajan,29,488000.0,23600.0,324000.0,1212000.0,359000.0,602000.0,3978000.0,aggressive
Christopher Dar,40,663000.0,28100.0,591000.0,1697000.0,75000.0,1566000.0,8678000.0,conservative
Darpan Swamy,59,954000.0,29300.0,531000.0,1127000.0,538000.0,148000.0,3391000.0,moderate
Udant Ganesan,44,1157000.0,53900.0,837000.0,2539000.0,1332000.0,3345000.0,6131000.0,moderate
Mason Chada,49,2190000.0,109600.0,1685000.0,4382000.0,546000.0,4408000.0,11423000.0,conservative
Hemani Seth,40,999000.0,46100.0,85000.0,2946000.0,101000.0,3403000.0,11463000.0,moderate
Gopal Deshpande,22,185000.0,7500.0,53000.0,319000.0,62000.0,687000.0,1135000.0,moderate
Orinder Dani,25,438000.0,19500.0,366000.0,565000.0,288000.0,948000.0,1668000.0,conservative
Panini Datta,32,638000.0,35700.0,34000.0,1603000.0,665000.0,1941000.0,4047000.0,moderate
Gayathri Bhatnagar,31,832000.0,55200.0,891000.0,1871000.0,354000.0,3045000.0,6258000.0,aggressive
Omisha Bhatnagar,53,1713000.0,96300.0,2335000.0,642000.0,709000.0,7167000.0,10993000.0,moderate
Atharv Bhalla,54,499000.0,28000.0,571000.0,893000.0,205000.0,262000.0,3494000.0,moderate
Krishna Deshmukh,54,1719000.0,108600.0,869000.0,3055000.0,1735000.0,4709000.0,6726000.0,moderate
Gabriel Lad,46,802000.0,28900.0,563000.0,1520000.0,452000.0,3709000.0,3182000.0,conservative
Upadhriti Mallick,43,629000.0,26200.0,625000.0,1777000.0,250000.0,893000.0,7033000.0,moderate
Udant Lal,46,1067000.0,33400.0,1106000.0,1927000.0,227000.0,3354000.0,5695000.0,aggressive
Yashodhara Gola,37,953000.0,41700.0,1398000.0,2487000.0,144000.0,1345000.0,15469000.0,aggressive
Chaman Dua,47,662000.0,46900.0,506000.0,712000.0,774000.0,2661000.0,4588000.0,conservative
Ria Ahluwalia,52,1728000.0,74100.0,712000.0,297000.0,1009000.0,6423000.0,2825000.0,conservative
Jonathan Parmar,50,1672000.0,108700.0,962000.0,1882000.0,145000.0,7938000.0,9239000.0,conservative
Rushil Saraf,45,1123000.0,36800.0,1558000.0,1795000.0,1221000.0,3925000.0,6695000.0,moderate
Eta Dhar,24,273000.0,13200.0,264000.0,682000.0,313000.0,668000.0,1467000.0,moderate
Frado Dewan,49,884000.0,38700.0,1152000.0,1676000.0,252000.0,2392000.0,4428000.0,moderate
Rajeshri Gandhi,35,1081000.0,40600.0,1189000.0,1434000.0,410000.0,4213000.0,7652000.0,conservative
Nicholas Mall,50,754000.0,33700.0,1093000.0,1045000.0,869000.0,2782000.0,4114000.0,moderate
Upasna Tella,42,1451000.0,81700.0,1127000.0,4338000.0,27000.0,855000.0,17963000.0,aggressive
Ryan Andra,55,1373000.0,68100.0,1960000.0,582000.0,534000.0,2054000.0,8275000.0,conservative
Thomas Saxena,34,696000.0,44800.0,929000.0,429000.0,359000.0,2375000.0,5304000.0,conservative
Ranbir Krishnamurthy,57,839000.0,56100.0,1068000.0,1574000.0,776000.0,423000.0,9061000.0,conservative
Henry Ghosh,54,1349000.0,66400.0,1904000.0,2839000.0,595000.0,4451000.0,13798000.0,aggressive
Victor Datta,34,892000.0,62500.0,724000.0,1057000.0,362000.0,3851000.0,4211000.0,moderate
Yashica Mukherjee,40,583000.0,18800.0,657000.0,56000.0,510000.0,1072000.0,2777000.0,moderate
Dhruv Khanna,42,1191000.0,48500.0,1019000.0,1865000.0,1214000.0,1298000.0,5671000.0,moderate
Dalaja Randhawa,51,1357000.0,63100.0,1595000.0,588000.0,152000.0,5795000.0,4364000.0,aggressive
Pahal Mallick,48,966000.0,51600.0,1118000.0,162000.0,165000.0,2326000.0,3938000.0,moderate
Girish Rattan,54,1915000.0,99400.0,2202000.0,1981000.0,1516000.0,7969000.0,16594000.0,moderate
Dakshesh Vasa,36,365000.0,19300.0,245000.0,149000.0,138000.0,143000.0,673000.0,conservative
Balhaar Sane,41,1089000.0,72400.0,1312000.0,1434000.0,874000.0,1153000.0,10915000.0,aggressive
Mahika Buch,38,1516000.0,61700.0,2002000.0,3464000.0,316000.0,8000.0,13562000.0,aggressive
Ekani Luthra,56,2466000.0,155900.0,2398000.0,348000.0,2379000.0,5526000.0,8506000.0,conservative
Nihal Hayer,33,785000.0,41100.0,557000.0,1177000.0,303000.0,3462000.0,5568000.0,moderate
Mugdha Chadha,44,963000.0,47800.0,1240000.0,1436000.0,387000.0,3107000.0,7741000.0,conservative
Yochana Hayer,26,352000.0,14700.0,415000.0,2000.0,76000.0,31000.0,1583000.0,moderate
Lakshit Sharaf,54,1277000.0,53400.0,933000.0,2828000.0,324000.0,158000.0,8680000.0,aggressive
Hemang Balay,36,956000.0,43400.0,852000.0,257000.0,686000.0,3443000.0,3702000.0,conservative
Xavier Swaminathan,34,543000.0,33100.0,567000.0,1518000.0,379000.0,252000.0,5960000.0,moderate
Manan Srivastava,44,1395000.0,68400.0,1462000.0,2676000.0,1380000.0,1536000.0,14140000.0,moderate
Ekta Bhatti,40,1962000.0,69800.0,983000.0,1694000.0,1484000.0,6852000.0,9805000.0,conservative
Aarnav Hans,54,1390000.0,84600.0,659000.0,3858000.0,714000.0,1729000.0,11192000.0,conservative
Chatura Singh,42,625000.0,35500.0,835000.0,751000.0,603000.0,1532000.0,2421000.0,conservative
Sudiksha Rai,41,603000.0,41400.0,849000.0,471000.0,12000.0,1192000.0,4579000.0,moderate
Unnati Mutti,25,531000.0,27200.0,336000.0,613000.0,447000.0,913000.0,1740000.0,moderate
Pranav Bawa,22,294000.0,16600.0,404000.0,539000.0,192000.0,371000.0,2077000.0,aggressive
Kiaan Bera,37,1121000.0,55100.0,821000.0,2433000.0,297000.0,2284000.0,9558000.0,aggressive
Mason Pingle,59,1323000.0,76100.0,387000.0,2627000.0,1012000.0,1209000.0,5937000.0,moderate
Michael Suresh,56,1993000.0,94300.0,2218000.0,5508000.0,2360000.0,9513000.0,28108000.0,conservative
Chanakya Naidu,45,1045000.0,36500.0,122000.0,2998000.0,435000.0,1653000.0,6884000.0,conservative
Nitesh Pal,45,855000.0,60100.0,184000.0,505000.0,655000.0,3116000.0,1601000.0,moderate
Ekaja Murty,36,687000.0,40700.0,972000.0,1881000.0,362000.0,1005000.0,9437000.0,moderate
Nandini Nadig,28,335000.0,18300.0,268000.0,107000.0,158000.0,439000.0,671000.0,conservative
Charita Magar,22,602000.0,29600.0,263000.0,1728000.0,222000.0,1453000.0,6271000.0,aggressive
Amara Bhatia,34,696000.0,40900.0,520000.0,542000.0,191000.0,2549000.0,1666000.0,moderate
Amruta Basu,34,902000.0,31100.0,801000.0,719000.0,255000.0,18000.0,4899000.0,conservative
Indali Dewan,29,452000.0,19300.0,441000.0,572000.0,420000.0,387000.0,2525000.0,aggressive
Janani Kapur,31,426000.0,14600.0,236000.0,232000.0,166000.0,1649000.0,1596000.0,moderate
Ojasvi Rajan,22,276000.0,9500.0,169000.0,685000.0,175000.0,487000.0,1391000.0,aggressive
Jasmit Chaudhuri,45,1625000.0,48800.0,1377000.0,608000.0,416000.0,6950000.0,7492000.0,aggressive
Ladli Tiwari,57,1271000.0,77100.0,1218000.0,1675000.0,324000.0,847000.0,6853000.0,conservative
Siya Ramachandran,48,892000.0,34500.0,1236000.0,2428000.0,628000.0,3626000.0,9060000.0,moderate
Xavier Sawhney,39,945000.0,60300.0,585000.0,1801000.0,661000.0,2939000.0,4604000.0,conservative
Amruta Chad,37,982000.0,65600.0,1295000.0,1789000.0,595000.0,827000.0,5620000.0,moderate
George Bhagat,33,1217000.0,44000.0,1814000.0,3631000.0,1012000.0,75000.0,8909000.0,conservative
Aditya Dalal,27,538000.0,31600.0,291000.0,36000.0,411000.0,2371000.0,578000.0,moderate
Teerth Ramesh,44,1341000.0,64800.0,120000.0,1287000.0,322000.0,1937000.0,4061000.0,aggressive
Elijah Chada,43,1331000.0,89800.0,1233000.0,499000.0,89000.0,1606000.0,5753000.0,conservative
Frederick Menon,22,200000.0,9900.0,272000.0,111000.0,65000.0,184000.0,672000.0,moderate
Samuel Grewal,37,589000.0,26500.0,75000.0,382000.0,305000.0,1046000.0,833000.0,aggressive
Ranveer Palla,32,445000.0,18400.0,149000.0,837000.0,111000.0,1166000.0,1703000.0,moderate
Jason Prashad,28,320000.0,21400.0,330000.0,261000.0,185000.0,764000.0,1609000.0,conservative
Ishani Madan,48,1598000.0,61700.0,1956000.0,3184000.0,70000.0,6801000.0,10557000.0,moderate
Sarthak Brar,41,1068000.0,68000.0,188000.0,2365000.0,611000.0,1054000.0,4762000.0,conservative
Rehaan Lad,46,1172000.0,43700.0,677000.0,1413000.0,494000.0,4375000.0,5333000.0,moderate
Ladli Ganesan,49,502000.0,28100.0,199000.0,808000.0,578000.0,2282000.0,3002000.0,moderate
Qarin Char,59,3275000.0,157100.0,4746000.0,1298000.0,3445000.0,604000.0,11753000.0,conservative
Udant Sawhney,52,987000.0,33100.0,1026000.0,2229000.0,1127000.0,3707000.0,11208000.0,conservative
Arunima Swaminathan,45,2266000.0,78000.0,1676000.0,2849000.0,1791000.0,3110000.0,13530000.0,conservative
Nidra Hegde,55,876000.0,35800.0,1139000.0,2193000.0,1022000.0,1961000.0,11329000.0,aggressive
Amrita Dayal,40,700000.0,42800.0,581000.0,1105000.0,159000.0,214000.0,3918000.0,conservative
Damini Bains,59,738000.0,43900.0,1012000.0,1543000.0,471000.0,1086000.0,6342000.0,aggressive
Ranbir Loke,50,1453000.0,54800.0,576000.0,1563000.0,1296000.0,814000.0,8452000.0,aggressive
Dalaja Seshadri,46,775000.0,38000.0,69000.0,864000.0,449000.0,902000.0,2810000.0,moderate
Warda Chauhan,56,1023000.0,34000.0,687000.0,1340000.0,262000.0,168000.0,3809000.0,aggressive
Sathvik Pandya,41,597000.0,35200.0,207000.0,1139000.0,468000.0,2803000.0,4423000.0,moderate
Vritti Sridhar,49,1634000.0,101700.0,2062000.0,2483000.0,1904000.0,7315000.0,15268000.0,conservative
Vaishnavi Chad,32,834000.0,55400.0,686000.0,2012000.0,524000.0,2715000.0,10554000.0,conservative
Tanveer Garg,58,2941000.0,194300.0,1378000.0,483000.0,876000.0,4782000.0,5338000.0,aggressive
Maanav Sagar,45,869000.0,37600.0,1018000.0,2348000.0,42000.0,4099000.0,10010000.0,aggressive
Ekanta Cherian,51,1420000.0,56500.0,1156000.0,3945000.0,177000.0,6900000.0,11544000.0,aggressive
Yashvi Madan,39,570000.0,37900.0,444000.0,417000.0,532000.0,2264000.0,2490000.0,moderate
Ronith Dube,54,1263000.0,44500.0,394000.0,382000.0,735000.0,4304000.0,1239000.0,conservative
Aditya Amble,24,309000.0,9800.0,461000.0,530000.0,77000.0,508000.0,3527000.0,conservative
Imaran Ahuja,26,518000.0,21900.0,521000.0,100000.0,535000.0,2288000.0,2010000.0,aggressive
Ekansh Sathe,41,1378000.0,83800.0,1777000.0,950000.0,721000.0,3444000.0,8745000.0,conservative
Kashvi Joshi,49,1761000.0,102300.0,2028000.0,2681000.0,1682000.0,5568000.0,15078000.0,moderate
Udarsh Dhar,52,1005000.0,70600.0,783000.0,1851000.0,978000.0,871000.0,5383000.0,aggressive
Zilmil Seshadri,38,1220000.0,53900.0,78000.0,711000.0,1051000.0,131000.0,1271000.0,aggressive
Vincent Sridhar,46,1123000.0,45700.0,1142000.0,3142000.0,1311000.0,5545000.0,12079000.0,moderate
Balvan Saini,43,924000.0,41500.0,181000.0,503000.0,994000.0,2871000.0,1950000.0,moderate
Nathaniel Bhakta,58,1217000.0,75200.0,1757000.0,561000.0,183000.0,4170000.0,8421000.0,moderate
Advika Chandran,46,937000.0,35700.0,386000.0,456000.0,387000.0,236000.0,2691000.0,moderate
Ekanta Hans,37,1518000.0,104200.0,884000.0,4233000.0,1738000.0,3199000.0,11878000.0,conservative
Avni Nagy,58,1737000.0,87800.0,1476000.0,4579000.0,1366000.0,2469000.0,16926000.0,conservative
Wazir Chander,26,468000.0,28900.0,364000.0,46000.0,249000.0,1955000.0,1160000.0,moderate
Kritika Ahuja,59,1455000.0,92600.0,1455000.0,3172000.0,1505000.0,3532000.0,15042000.0,conservative
Victor Sankaran,27,1118000.0,54900.0,1326000.0,246000.0,857000.0,2149000.0,5319000.0,conservative
Fiyaz Baral,32,1026000.0,61600.0,1178000.0,232000.0,456000.0,758000.0,4290000.0,aggressive
